user_id,role_id,financial_year,company_id,site_id,action,description,ref_type,ref_id,sub_ref_type,sub_ref_id,created_at,json_data
1,1,admin,login," logged - super1 admin1 as Super Admin in ",0,3,1,0,0,"2026-01-20 16:10:25",YTozOntzOjU6ImVtYWlsIjtzOjIwOiJzdXBlcmFkbWluQGdtYWlsLmNvbSI7czo4OiJwYXNzd29yZCI7czo2OiIxMjM0NTYiO3M6MTA6ImRlbGV0ZWRfYnkiO047fQ==
1,1,3,3,2,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-PLOT NO.109 110 ((ECTPL)), SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, NASHIK 422112",,,,,,"2026-01-20 16:10:55",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MToiMiI7czoyMToiY29tbW9uX2ZpbmFuY2lhbF95ZWFyIjtzOjE6IjMiO30=
1,1,3,3,42,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-Plot No- B 101,  SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, POST MUSALGAON, DISTRICT NA",,,,,,"2026-01-20 16:14:15",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MjoiNDIiO3M6MjE6ImNvbW1vbl9maW5hbmNpYWxfeWVhciI7czoxOiIzIjt9
1,1,3,3,42,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-Plot No- B 101,  SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, POST MUSALGAON, DISTRICT NA",,,,,,"2026-01-20 16:18:40",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MjoiNDIiO3M6MjE6ImNvbW1vbl9maW5hbmNpYWxfeWVhciI7czoxOiIzIjt9
1,1,3,3,2,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-PLOT NO.109 110 ((ECTPL)), SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, NASHIK 422112",,,,,,"2026-01-20 16:20:32",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MToiMiI7czoyMToiY29tbW9uX2ZpbmFuY2lhbF95ZWFyIjtzOjE6IjMiO30=
1,1,3,3,42,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-Plot No- B 101,  SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, POST MUSALGAON, DISTRICT NA",,,,,,"2026-01-20 16:20:58",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MjoiNDIiO3M6MjE6ImNvbW1vbl9maW5hbmNpYWxfeWVhciI7czoxOiIzIjt9
1,1,,3,42,update,"GRN deleted -ECTPL-P-109/25-26/971 by super1 admin1",5,5257,,,"2026-01-20 16:28:34",YTo1Mzp7czoyOiJpZCI7czo0OiI1MjU3IjtzOjE4OiJncm5fb3JkZXJfc2VxdWVuY2UiO3M6MjoiNzYiO3M6NToicG9faWQiO3M6MDoiIjtzOjEwOiJjb21wYW55X2lkIjtzOjE6IjMiO3M6Nzoic2l0ZV9pZCI7czoxOiIyIjtzOjE3OiJmaW5hbmNpYWxfeWVhcl9pZCI7czoxOiIzIjtzOjY6Imdybl9ubyI7czoyMToiRUNUUEwtUC0xMDkvMjUtMjYvOTcxIjtzOjg6Imdybl9kYXRlIjtzOjEwOiIyMDI2LTAxLTIwIjtzOjg6Imdybl90aW1lIjtzOjg6IjE2OjAxOjAwIjtzOjE0OiJtYW51YWxfc2xpcF9ubyI7czowOiIiO3M6MTE6InVubG9hZF9kYXRlIjtzOjEwOiIyMDI2LTAxLTIwIjtzOjEzOiJyZWNlaXZlZF9mcm9tIjtzOjE6IjEiO3M6MTE6InJlY2VpdmVkX2J5IjtOO3M6MTA6ImNoZWNrZWRfYnkiO047czoyNDoicmVjZWl2ZV9sb2NhdGlvbl9zaXRlX2lkIjtzOjE6IjIiO3M6OToidmVuZG9yX2lkIjtzOjM6IjE5MSI7czoxNToiaXNfY2FzaF9wYXltZW50IjtOO3M6MTU6ImlzX3BhcnR5X3ZlbmRvciI7TjtzOjE4OiJpc19wYXJ0eV92ZW5kb3JfaWQiO047czoxNjoiaXNfYWdpbnN0X2NfZm9ybSI7TjtzOjE3OiJpc19yZXZlcnNlX2NoYXJnZSI7TjtzOjE3OiJwYXJ0eV9iaWxsX2Ftb3VudCI7czoxOiIwIjtzOjEzOiJwYXJ0eV9iaWxsX25vIjtzOjE6IjAiO3M6MTI6InRyYW5zcG9ydF9pZCI7TjtzOjE0OiJ0cmFuc3BvcnRfbmFtZSI7czoxOiIwIjtzOjExOiJkcml2ZXJfbmFtZSI7czoxOiIwIjtzOjEwOiJsb2FkZWRfdmlhIjtOO3M6MTY6ImxvYWRlZF92ZW5kb3JfaWQiO047czo1OiJscl9ubyI7czoxOiIwIjtzOjc6ImxyX2RhdGUiO3M6MTA6IjIwMjYtMDEtMjAiO3M6MTA6ImNoYWxsYW5fbm8iO3M6MDoiIjtzOjEyOiJjaGFsbGFuX2RhdGUiO3M6MTA6IjIwMjYtMDEtMjAiO3M6MTU6InZlaGljbGVfcmVhZGluZyI7czowOiIiO3M6MTA6InZlaGljbGVfbm8iO3M6MDoiIjtzOjY6InJzdF9ubyI7czowOiIiO3M6MTI6ImdhdGVfcGFzc19ubyI7czowOiIiO3M6MTY6ImN1c3RvbV9pbndhcmRfbm8iO3M6MDoiIjtzOjE4OiJjdXN0b21faW53YXJkX2RhdGUiO3M6MTA6IjIwMjYtMDEtMjAiO3M6MTM6ImxhYl9yZXBvcnRfbm8iO3M6MDoiIjtzOjY6InJlbWFyayI7czoxOiIxIjtzOjEyOiJqdXJpc2RpY3Rpb24iO3M6MToiMSI7czoxNDoibGluZV9pbl9ib3R0b20iO3M6MToiMSI7czoxMjoiaXNfcHJpbnRfZ3JuIjtOO3M6MTc6ImlzX21hdGVyaWFsX2lzc3VlIjtOO3M6Njoic3RhdHVzIjtzOjE6IjAiO3M6MTA6ImNyZWF0ZWRfYnkiO3M6MToiMSI7czoxMDoiY3JlYXRlZF9hdCI7czoxOToiMjAyNi0wMS0yMCAxNjoxMzo1MiI7czoxMDoidXBkYXRlZF9hdCI7czoxOToiMjAyNi0wMS0yMCAwMDowMDowMCI7czoxMDoidXBkYXRlZF9ieSI7czoxOiIxIjtzOjEwOiJkZWxldGVkX2J5IjtOO3M6MTA6ImRlbGV0ZWRfYXQiO047czo5OiJiaWxsX2RhdGUiO3M6MTA6IjIwMjYtMDEtMjAiO3M6MTQ6ImRlbGV0ZWRfcmVhc29uIjtOO30=
1,1,3,3,2,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-PLOT NO.109 110 ((ECTPL)), SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, NASHIK 422112",,,,,,"2026-01-20 16:35:49",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MToiMiI7czoyMToiY29tbW9uX2ZpbmFuY2lhbF95ZWFyIjtzOjE6IjMiO30=
1,1,3,3,2,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON COOLING TOWERS PVT. LTD.-PLOT NO.109 110 ((ECTPL)), SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, NASHIK 422112",,,,,,"2026-01-20 16:36:07",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MToiMiI7czoyMToiY29tbW9uX2ZpbmFuY2lhbF95ZWFyIjtzOjE6IjMiO30=
