user_id,role_id,financial_year,company_id,site_id,action,description,ref_type,ref_id,sub_ref_type,sub_ref_id,created_at,json_data
1,1,admin,login," logged - super1 admin1 as Super Admin in ",0,3,1,0,0,"2026-01-04 21:22:25",YTozOntzOjU6ImVtYWlsIjtzOjIwOiJzdXBlcmFkbWluQGdtYWlsLmNvbSI7czo4OiJwYXNzd29yZCI7czo2OiIxMjM0NTYiO3M6MTA6ImRlbGV0ZWRfYnkiO047fQ==
1,1,3,2,39,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON (INDIA)-PLOT NO. C-36 / C-24 / C-35 (EI (P)),  SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, POST",,,,,,"2026-01-04 21:22:42",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MjoiMzkiO3M6MjE6ImNvbW1vbl9maW5hbmNpYWxfeWVhciI7czoxOiIzIjt9
1,1,admin,login," logged - super1 admin1 as Super Admin in ",0,3,1,0,0,"2026-01-04 22:03:59",YTozOntzOjU6ImVtYWlsIjtzOjIwOiJzdXBlcmFkbWluQGdtYWlsLmNvbSI7czo4OiJwYXNzd29yZCI7czo2OiIxMjM0NTYiO3M6MTA6ImRlbGV0ZWRfYnkiO047fQ==
1,1,admin,login," logged - super1 admin1 as Super Admin in ",0,3,1,0,0,"2026-01-04 23:12:22",YTozOntzOjU6ImVtYWlsIjtzOjIwOiJzdXBlcmFkbWluQGdtYWlsLmNvbSI7czo4OiJwYXNzd29yZCI7czo2OiIxMjM0NTYiO3M6MTA6ImRlbGV0ZWRfYnkiO047fQ==
1,1,3,2,39,change," Login to new site and financial year - super1 admin1 as Super Admin at ENCON (INDIA)-PLOT NO. C-36 / C-24 / C-35 (EI (P)),  SINNAR TALUKA AUDYOGIK VASAHAT MARYADIT MUSALGAON MIDC, POST",,,,,,"2026-01-04 23:42:17",YToyOntzOjI0OiJjb21tb25fY29tcGFueV9zaXRlX2RhdGEiO3M6MjoiMzkiO3M6MjE6ImNvbW1vbl9maW5hbmNpYWxfeWVhciI7czoxOiIzIjt9
